,ID,Sales,Price
"10922-1",437,15579,6.2199999999999998
"10923-1",437,4329,4.9199999999999999
"10924-1",437,5935,3.0099999999999998
"10925-1",437,11026,3.0099999999999998
"10926-1",438,108806,1.3700000000000001
"10927-1",438,23167,3.8900000000000001
"10928-1",438,44597,1.72
"10929-1",438,28677,1.6599999999999999
"10930-1",438,11049,1.5
"10931-1",438,51478,2.4900000000000002
"10932-1",438,15265,1.8999999999999999
"10933-1",438,31995,1.6299999999999999
"10934-1",438,6877,4.25
"10935-1",438,21936,1.6899999999999999
"10936-1",438,19148,4
"10937-1",438,42945,2.4300000000000002
"10938-1",438,25492,2.0800000000000001
"10939-1",438,1425,5.0999999999999996
"10940-1",438,16507,1.4299999999999999
"10941-1",438,27059,3.5499999999999998
"10942-1",438,78042,1.6399999999999999
"10943-1",438,21156,3.0299999999999998
"10944-1",438,69836,2.6099999999999999
"10945-1",438,4782,7.4400000000000004
"10946-1",438,66485,3.1899999999999999
"10947-1",438,4738,6.2199999999999998
"10948-1",438,14244,4.9199999999999999
"10949-1",438,24630,3.0099999999999998
"10950-1",438,6184,3.0099999999999998
"10951-1",439,135088,1.3700000000000001
"10952-1",439,10762,3.8900000000000001
"10953-1",439,49333,1.72
"10954-1",439,48380,1.6599999999999999
"10955-1",439,7823,1.5
"10956-1",439,22013,2.4900000000000002
"10957-1",439,54962,1.8999999999999999
"10958-1",439,144055,1.6299999999999999
"10959-1",439,8779,4.25
"10960-1",439,8342,1.6899999999999999
"10961-1",439,31642,4
"10962-1",439,12740,2.4300000000000002
"10963-1",439,24748,2.0800000000000001
"10964-1",439,2159,5.0999999999999996
"10965-1",439,65196,1.4299999999999999
"10966-1",439,2894,3.5499999999999998
"10967-1",439,207144,1.6399999999999999
"10968-1",439,10241,3.0299999999999998
"10969-1",439,11242,2.6099999999999999
"10970-1",439,3271,7.4400000000000004
"10971-1",439,10092,3.1899999999999999
"10972-1",439,3635,6.2199999999999998
"10973-1",439,20040,4.9199999999999999
"10974-1",439,35586,3.0099999999999998
"10975-1",439,9681,3.0099999999999998
"10976-1",440,8774,1.3700000000000001
"10977-1",440,2749,3.8900000000000001
"10978-1",440,24325,1.72
"10979-1",440,3517,1.6599999999999999
"10980-1",440,5873,1.5
"10981-1",440,23827,2.4900000000000002
"10982-1",440,20913,1.8999999999999999
"10983-1",440,5548,1.6299999999999999
"10984-1",440,1895,4.25
"10985-1",440,7308,1.6899999999999999
"10986-1",440,12834,4
"10987-1",440,9996,2.4300000000000002
"10988-1",440,6133,2.0800000000000001
"10989-1",440,3265,5.0999999999999996
"10990-1",440,2352,1.4299999999999999
"10991-1",440,7105,3.5499999999999998
"10992-1",440,6804,1.6399999999999999
"10993-1",440,15439,3.0299999999999998
"10994-1",440,18196,2.6099999999999999
"10995-1",440,147,7.4400000000000004
"10996-1",440,3601,3.1899999999999999
"10997-1",440,2204,6.2199999999999998
"10998-1",440,1568,4.9199999999999999
"10999-1",440,5877,3.0099999999999998
"11000-1",440,13549,3.0099999999999998
"11001-1",441,4324,1.3700000000000001
"11002-1",441,4408,3.8900000000000001
"11003-1",441,21526,1.72
"11004-1",441,69421,1.6599999999999999
"11005-1",441,24771,1.5
"11006-1",441,8241,2.4900000000000002
"11007-1",441,8403,1.8999999999999999
"11008-1",441,63166,1.6299999999999999
"11009-1",441,8035,4.25
"11010-1",441,21456,1.6899999999999999
"11011-1",441,10356,4
"11012-1",441,299014,2.4300000000000002
"11013-1",441,10422,2.0800000000000001
"11014-1",441,15234,5.0999999999999996
"11015-1",441,12107,1.4299999999999999
"11016-1",441,15375,3.5499999999999998
"11017-1",441,1679,1.6399999999999999
"11018-1",441,13818,3.0299999999999998
"11019-1",441,7256,2.6099999999999999
"11020-1",441,819,7.4400000000000004
"11021-1",441,2758,3.1899999999999999
"11022-1",441,2085,6.2199999999999998
"11023-1",441,18658,4.9199999999999999
"11024-1",441,3251,3.0099999999999998
"11025-1",441,2342,3.0099999999999998
"11026-1",442,7684,1.3700000000000001
"11027-1",442,4025,3.8900000000000001
"11028-1",442,3325,1.72
"11029-1",442,19285,1.6599999999999999
"11030-1",442,12166,1.5
"11031-1",442,2247,2.4900000000000002
"11032-1",442,4987,1.8999999999999999
"11033-1",442,16287,1.6299999999999999
"11034-1",442,22118,4.25
"11035-1",442,3086,1.6899999999999999
"11036-1",442,1536,4
"11037-1",442,9709,2.4300000000000002
"11038-1",442,6084,2.0800000000000001
"11039-1",442,356,5.0999999999999996
"11040-1",442,11341,1.4299999999999999
"11041-1",442,1913,3.5499999999999998
"11042-1",442,95820,1.6399999999999999
"11043-1",442,6001,3.0299999999999998
"11044-1",442,61740,2.6099999999999999
"11045-1",442,7598,7.4400000000000004
"11046-1",442,1421,3.1899999999999999
"11047-1",442,1516,6.2199999999999998
"11048-1",442,3080,4.9199999999999999
"11049-1",442,8962,3.0099999999999998
"11050-1",442,1586,3.0099999999999998
"11051-1",443,19078,1.3700000000000001
"11052-1",443,6712,3.8900000000000001
"11053-1",443,15700,1.72
"11054-1",443,44597,1.6599999999999999
"11055-1",443,22433,1.5
"11056-1",443,10379,2.4900000000000002
"11057-1",443,8046,1.8999999999999999
"11058-1",443,2234,1.6299999999999999
"11059-1",443,22868,4.25
"11060-1",443,23399,1.6899999999999999
"11061-1",443,12395,4
"11062-1",443,174944,2.4300000000000002
"11063-1",443,20182,2.0800000000000001
"11064-1",443,4246,5.0999999999999996
"11065-1",443,15899,1.4299999999999999
"11066-1",443,11340,3.5499999999999998
"11067-1",443,56861,1.6399999999999999
"11068-1",443,21942,3.0299999999999998
"11069-1",443,22994,2.6099999999999999
"11070-1",443,4271,7.4400000000000004
"11071-1",443,7087,3.1899999999999999
"11072-1",443,5463,6.2199999999999998
"11073-1",443,24103,4.9199999999999999
"11074-1",443,43344,3.0099999999999998
"11075-1",443,49768,3.0099999999999998
"11076-1",444,17800,1.3700000000000001
"11077-1",444,8787,3.8900000000000001
"11078-1",444,70250,1.72
"11079-1",444,25844,1.6599999999999999
"11080-1",444,920589,1.5
"11081-1",444,429201,2.4900000000000002
"11082-1",444,29147,1.8999999999999999
"11083-1",444,110870,1.6299999999999999
"11084-1",444,3798,4.25
"11085-1",444,14720,1.6899999999999999
"11086-1",444,8583,4
"11087-1",444,6265,2.4300000000000002
"11088-1",444,19348,2.0800000000000001
"11089-1",444,12795,5.0999999999999996
"11090-1",444,90039,1.4299999999999999
"11091-1",444,52764,3.5499999999999998
"11092-1",444,90448,1.6399999999999999
"11093-1",444,62722,3.0299999999999998
"11094-1",444,28876,2.6099999999999999
"11095-1",444,8989,7.4400000000000004
"11096-1",444,17859,3.1899999999999999
"11097-1",444,908,6.2199999999999998
"11098-1",444,59693,4.9199999999999999
"11099-1",444,10339,3.0099999999999998
"11100-1",444,11589,3.0099999999999998
"11101-1",445,27539,1.3700000000000001
"11102-1",445,5475,3.8900000000000001
"11103-1",445,74093,1.72
"11104-1",445,51975,1.6599999999999999
"11105-1",445,85853,1.5
"11106-1",445,31740,2.4900000000000002
"11107-1",445,59358,1.8999999999999999
"11108-1",445,8122,1.6299999999999999
"11109-1",445,5116,4.25
"11110-1",445,22501,1.6899999999999999
"11111-1",445,25474,4
"11112-1",445,64988,2.4300000000000002
"11113-1",445,53212,2.0800000000000001
"11114-1",445,4539,5.0999999999999996
"11115-1",445,38635,1.4299999999999999
"11116-1",445,10424,3.5499999999999998
"11117-1",445,111917,1.6399999999999999
"11118-1",445,10686,3.0299999999999998
"11119-1",445,46712,2.6099999999999999
"11120-1",445,29114,7.4400000000000004
"11121-1",445,390330,3.1899999999999999
"11122-1",445,5306,6.2199999999999998
"11123-1",445,18056,4.9199999999999999
"11124-1",445,15239,3.0099999999999998
"11125-1",445,50268,3.0099999999999998
"11126-1",446,47434,1.3700000000000001
"11127-1",446,104932,3.8900000000000001
"11128-1",446,140243,1.72
"11129-1",446,513543,1.6599999999999999
"11130-1",446,36196,1.5
"11131-1",446,13294,2.4900000000000002
"11132-1",446,120598,1.8999999999999999
"11133-1",446,22106,1.6299999999999999
"11134-1",446,3917,4.25
"11135-1",446,135048,1.6899999999999999
"11136-1",446,141180,4
"11137-1",446,10234,2.4300000000000002
"11138-1",446,65664,2.0800000000000001
"11139-1",446,16473,5.0999999999999996
"11140-1",446,32092,1.4299999999999999
"11141-1",446,2213,3.5499999999999998
"11142-1",446,60625,1.6399999999999999
"11143-1",446,20052,3.0299999999999998
"11144-1",446,17703,2.6099999999999999
"11145-1",446,6824,7.4400000000000004
"11146-1",446,3881,3.1899999999999999
"11147-1",446,33074,6.2199999999999998
"11148-1",446,8066,4.9199999999999999
"11149-1",446,32884,3.0099999999999998
"11150-1",446,40973,3.0099999999999998
"11151-1",447,25075,1.3700000000000001
"11152-1",447,4128,3.8900000000000001
"11153-1",447,8633,1.72
"11154-1",447,4482,1.6599999999999999
"11155-1",447,9431,1.5
"11156-1",447,86060,2.4900000000000002
"11157-1",447,9420,1.8999999999999999
"11158-1",447,14603,1.6299999999999999
"11159-1",447,7730,4.25
"11160-1",447,10738,1.6899999999999999
"11161-1",447,55840,4
"11162-1",447,30856,2.4300000000000002
"11163-1",447,2596,2.0800000000000001
"11164-1",447,5364,5.0999999999999996
"11165-1",447,19362,1.4299999999999999
"11166-1",447,3128,3.5499999999999998
"11167-1",447,4419,1.6399999999999999
"11168-1",447,1946,3.0299999999999998
"11169-1",447,3887,2.6099999999999999
"11170-1",447,812,7.4400000000000004
"11171-1",447,1457,3.1899999999999999
"11172-1",447,1484,6.2199999999999998
"11173-1",447,659,4.9199999999999999
"11174-1",447,5353,3.0099999999999998
"11175-1",447,3715,3.0099999999999998
"11176-1",448,25636,1.3700000000000001
"11177-1",448,3974,3.8900000000000001
"11178-1",448,4866,1.72
"11179-1",448,24846,1.6599999999999999
"11180-1",448,2166,1.5
"11181-1",448,91731,2.4900000000000002
"11182-1",448,22133,1.8999999999999999
"11183-1",448,4429,1.6299999999999999
"11184-1",448,2993,4.25
"11185-1",448,1429,1.6899999999999999
"11186-1",448,18297,4
"11187-1",448,35188,2.4300000000000002
"11188-1",448,25433,2.0800000000000001
"11189-1",448,1215,5.0999999999999996
"11190-1",448,6142,1.4299999999999999
"11191-1",448,10520,3.5499999999999998
"11192-1",448,11467,1.6399999999999999
"11193-1",448,7552,3.0299999999999998
"11194-1",448,4698,2.6099999999999999
"11195-1",448,7477,7.4400000000000004
"11196-1",448,1458,3.1899999999999999
"11197-1",448,716,6.2199999999999998
"11198-1",448,8109,4.9199999999999999
"11199-1",448,4303,3.0099999999999998
"11200-1",448,10961,3.0099999999999998
"11201-1",449,17855,1.3700000000000001
"11202-1",449,3328,3.8900000000000001
"11203-1",449,16805,1.72
"11204-1",449,2197,1.6599999999999999
"11205-1",449,5156,1.5
"11206-1",449,1784,2.4900000000000002
"11207-1",449,149,1.8999999999999999
"11208-1",449,14356,1.6299999999999999
"11209-1",449,3307,4.25
"11210-1",449,879,1.6899999999999999
"11211-1",449,7240,4
"11212-1",449,9806,2.4300000000000002
"11213-1",449,4474,2.0800000000000001
"11214-1",449,2113,5.0999999999999996
"11215-1",449,58469,1.4299999999999999
"11216-1",449,1092,3.5499999999999998
"11217-1",449,8903,1.6399999999999999
"11218-1",449,4904,3.0299999999999998
"11219-1",449,2478,2.6099999999999999
"11220-1",449,17771,7.4400000000000004
"11221-1",449,1450,3.1899999999999999
"11222-1",449,1364,6.2199999999999998
"11223-1",449,7975,4.9199999999999999
"11224-1",449,2607,3.0099999999999998
"11225-1",449,13773,3.0099999999999998
"11226-1",450,20387,1.3700000000000001
"11227-1",450,19984,3.8900000000000001
"11228-1",450,93859,1.72
"11229-1",450,94193,1.6599999999999999
"11230-1",450,22432,1.5
"11231-1",450,56650,2.4900000000000002
"11232-1",450,34360,1.8999999999999999
"11233-1",450,77283,1.6299999999999999
"11234-1",450,10051,4.25
"11235-1",450,7043,1.6899999999999999
"11236-1",450,5152,4
"11237-1",450,15525,2.4300000000000002
"11238-1",450,18247,2.0800000000000001
"11239-1",450,7723,5.0999999999999996
"11240-1",450,30071,1.4299999999999999
"11241-1",450,126685,3.5499999999999998
"11242-1",450,62103,1.6399999999999999
"11243-1",450,14149,3.0299999999999998
"11244-1",450,153575,2.6099999999999999
"11245-1",450,3512,7.4400000000000004
"11246-1",450,21833,3.1899999999999999
"11247-1",450,21577,6.2199999999999998
"11248-1",450,6031,4.9199999999999999
"11249-1",450,7196,3.0099999999999998
"11250-1",450,152474,3.0099999999999998
"11251-1",451,23561,1.3700000000000001
"11252-1",451,3957,3.8900000000000001
"11253-1",451,16665,1.72
"11254-1",451,119845,1.6599999999999999
"11255-1",451,93770,1.5
"11256-1",451,10921,2.4900000000000002
"11257-1",451,18903,1.8999999999999999
"11258-1",451,18206,1.6299999999999999
"11259-1",451,10235,4.25
"11260-1",451,22890,1.6899999999999999
"11261-1",451,6501,4
"11262-1",451,25971,2.4300000000000002
"11263-1",451,15008,2.0800000000000001
"11264-1",451,2229,5.0999999999999996
"11265-1",451,89512,1.4299999999999999
"11266-1",451,24765,3.5499999999999998
"11267-1",451,57476,1.6399999999999999
"11268-1",451,32457,3.0299999999999998
"11269-1",451,9005,2.6099999999999999
"11270-1",451,7954,7.4400000000000004
"11271-1",451,31512,3.1899999999999999
"11272-1",451,7622,6.2199999999999998
"11273-1",451,829,4.9199999999999999
"11274-1",451,4350,3.0099999999999998
"11275-1",451,8045,3.0099999999999998
"11276-1",452,272979,1.3700000000000001
"11277-1",452,5637,3.8900000000000001
"11278-1",452,63116,1.72
"11279-1",452,12521,1.6599999999999999
"11280-1",452,25402,1.5
"11281-1",452,28633,2.4900000000000002
"11282-1",452,52833,1.8999999999999999
"11283-1",452,21352,1.6299999999999999
"11284-1",452,18918,4.25
"11285-1",452,46046,1.6899999999999999
"11286-1",452,13685,4
"11287-1",452,55960,2.4300000000000002
"11288-1",452,4371,2.0800000000000001
"11289-1",452,14833,5.0999999999999996
"11290-1",452,103046,1.4299999999999999
"11291-1",452,36363,3.5499999999999998
"11292-1",452,24545,1.6399999999999999
"11293-1",452,96299,3.0299999999999998
"11294-1",452,16144,2.6099999999999999
"11295-1",452,8418,7.4400000000000004
"11296-1",452,37571,3.1899999999999999
"11297-1",452,5412,6.2199999999999998
"11298-1",452,11325,4.9199999999999999
"11299-1",452,36316,3.0099999999999998
"11300-1",452,18494,3.0099999999999998
"11301-1",453,88654,1.3700000000000001
"11302-1",453,9316,3.8900000000000001
"11303-1",453,40021,1.72
"11304-1",453,2502,1.6599999999999999
"11305-1",453,25756,1.5
"11306-1",453,10567,2.4900000000000002
"11307-1",453,66463,1.8999999999999999
"11308-1",453,14534,1.6299999999999999
"11309-1",453,28052,4.25
"11310-1",453,111846,1.6899999999999999
"11311-1",453,6702,4
"11312-1",453,57439,2.4300000000000002
"11313-1",453,140735,2.0800000000000001
"11314-1",453,32147,5.0999999999999996
"11315-1",453,13192,1.4299999999999999
"11316-1",453,24523,3.5499999999999998
"11317-1",453,37002,1.6399999999999999
"11318-1",453,11512,3.0299999999999998
"11319-1",453,2393,2.6099999999999999
"11320-1",453,25993,7.4400000000000004
"11321-1",453,27373,3.1899999999999999
"11322-1",453,31149,6.2199999999999998
"11323-1",453,22965,4.9199999999999999
"11324-1",453,26594,3.0099999999999998
"11325-1",453,6838,3.0099999999999998
"11326-1",454,21403,1.3700000000000001
"11327-1",454,11101,3.8900000000000001
"11328-1",454,16447,1.72
"11329-1",454,5663,1.6599999999999999
"11330-1",454,18085,1.5
"11331-1",454,23531,2.4900000000000002
"11332-1",454,178002,1.8999999999999999
"11333-1",454,51678,1.6299999999999999
"11334-1",454,728,4.25
"11335-1",454,25383,1.6899999999999999
"11336-1",454,18669,4
"11337-1",454,28917,2.4300000000000002
"11338-1",454,13174,2.0800000000000001
"11339-1",454,5392,5.0999999999999996
"11340-1",454,8853,1.4299999999999999
"11341-1",454,9780,3.5499999999999998
"11342-1",454,70586,1.6399999999999999
"11343-1",454,20180,3.0299999999999998
"11344-1",454,16995,2.6099999999999999
"11345-1",454,598,7.4400000000000004
"11346-1",454,53839,3.1899999999999999
"11347-1",454,5011,6.2199999999999998
"11348-1",454,6841,4.9199999999999999
"11349-1",454,15526,3.0099999999999998
"11350-1",454,5151,3.0099999999999998
"11351-1",455,73332,1.3700000000000001
"11352-1",455,8112,3.8900000000000001
"11353-1",455,32617,1.72
"11354-1",455,3297,1.6599999999999999
"11355-1",455,24382,1.5
"11356-1",455,17074,2.4900000000000002
"11357-1",455,3419,1.8999999999999999
"11358-1",455,32196,1.6299999999999999
"11359-1",455,2473,4.25
"11360-1",455,4896,1.6899999999999999
"11361-1",455,9159,4
"11362-1",455,4954,2.4300000000000002
"11363-1",455,2684,2.0800000000000001
"11364-1",455,6200,5.0999999999999996
"11365-1",455,30683,1.4299999999999999
"11366-1",455,865,3.5499999999999998
"11367-1",455,6720,1.6399999999999999
"11368-1",455,15746,3.0299999999999998
"11369-1",455,5115,2.6099999999999999
"11370-1",455,2801,7.4400000000000004
"11371-1",455,2168,3.1899999999999999
"11372-1",455,399,6.2199999999999998
"11373-1",455,695,4.9199999999999999
"11374-1",455,8586,3.0099999999999998
"11375-1",455,1309,3.0099999999999998
"11376-1",456,39948,1.3700000000000001
"11377-1",456,2428,3.8900000000000001
"11378-1",456,10906,1.72
"11379-1",456,9697,1.6599999999999999
"11380-1",456,22960,1.5
"11381-1",456,7582,2.4900000000000002
"11382-1",456,8038,1.8999999999999999
"11383-1",456,3388,1.6299999999999999
"11384-1",456,97339,4.25
"11385-1",456,28199,1.6899999999999999
"11386-1",456,25378,4
"11387-1",456,57592,2.4300000000000002
"11388-1",456,20936,2.0800000000000001
"11389-1",456,2471,5.0999999999999996
"11390-1",456,19231,1.4299999999999999
"11391-1",456,12346,3.5499999999999998
"11392-1",456,13825,1.6399999999999999
"11393-1",456,51956,3.0299999999999998
"11394-1",456,40979,2.6099999999999999
"11395-1",456,17371,7.4400000000000004
"11396-1",456,10332,3.1899999999999999
"11397-1",456,25548,6.2199999999999998
"11398-1",456,4111,4.9199999999999999
"11399-1",456,11536,3.0099999999999998
"11400-1",456,32740,3.0099999999999998
"11401-1",457,64738,1.3700000000000001
"11402-1",457,1939,3.8900000000000001
"11403-1",457,2627,1.72
"11404-1",457,44668,1.6599999999999999
"11405-1",457,8886,1.5
"11406-1",457,3823,2.4900000000000002
"11407-1",457,88531,1.8999999999999999
"11408-1",457,20383,1.6299999999999999
"11409-1",457,40821,4.25
"11410-1",457,15134,1.6899999999999999
"11411-1",457,7573,4
"11412-1",457,7172,2.4300000000000002
"11413-1",457,13177,2.0800000000000001
"11414-1",457,910,5.0999999999999996
"11415-1",457,3426,1.4299999999999999
"11416-1",457,11747,3.5499999999999998
"11417-1",457,5382,1.6399999999999999
"11418-1",457,2595,3.0299999999999998
"11419-1",457,11895,2.6099999999999999
"11420-1",457,82,7.4400000000000004
"11421-1",457,14966,3.1899999999999999
"11422-1",457,1240,6.2199999999999998
"11423-1",457,12802,4.9199999999999999
"11424-1",457,11230,3.0099999999999998
"11425-1",457,2158,3.0099999999999998
"11426-1",458,163835,1.3700000000000001
"11427-1",458,13188,3.8900000000000001
"11428-1",458,46378,1.72
"11429-1",458,37368,1.6599999999999999
"11430-1",458,56200,1.5
"11431-1",458,24629,2.4900000000000002
"11432-1",458,219762,1.8999999999999999
"11433-1",458,41025,1.6299999999999999
"11434-1",458,97027,4.25
"11435-1",458,155922,1.6899999999999999
"11436-1",458,4950,4
"11437-1",458,32496,2.4300000000000002
"11438-1",458,121012,2.0800000000000001
"11439-1",458,6861,5.0999999999999996
"11440-1",458,133709,1.4299999999999999
"11441-1",458,4554,3.5499999999999998
"11442-1",458,7732,1.6399999999999999
"11443-1",458,26195,3.0299999999999998
"11444-1",458,36985,2.6099999999999999
"11445-1",458,11705,7.4400000000000004
"11446-1",458,9647,3.1899999999999999
"11447-1",458,9390,6.2199999999999998
"11448-1",458,3715,4.9199999999999999
"11449-1",458,2150,3.0099999999999998
"11450-1",458,15379,3.0099999999999998
"11451-1",459,50834,1.3700000000000001
"11452-1",459,1923,3.8900000000000001
"11453-1",459,918,1.72
"11454-1",459,16742,1.6599999999999999
"11455-1",459,6223,1.5
"11456-1",459,7482,2.4900000000000002
"11457-1",459,11728,1.8999999999999999
"11458-1",459,3965,1.6299999999999999
"11459-1",459,452,4.25
"11460-1",459,10822,1.6899999999999999
"11461-1",459,1244,4
"11462-1",459,9619,2.4300000000000002
"11463-1",459,18630,2.0800000000000001
"11464-1",459,3553,5.0999999999999996
"11465-1",459,70378,1.4299999999999999
"11466-1",459,3654,3.5499999999999998
"11467-1",459,9013,1.6399999999999999
"11468-1",459,5525,3.0299999999999998
"11469-1",459,4961,2.6099999999999999
"11470-1",459,2095,7.4400000000000004
"11471-1",459,2529,3.1899999999999999
"11472-1",459,6550,6.2199999999999998
"11473-1",459,6798,4.9199999999999999
"11474-1",459,13482,3.0099999999999998
"11475-1",459,8654,3.0099999999999998
"11476-1",460,133135,1.3700000000000001
"11477-1",460,11693,3.8900000000000001
"11478-1",460,9636,1.72
"11479-1",460,8630,1.6599999999999999
"11480-1",460,36937,1.5
"11481-1",460,1334,2.4900000000000002
"11482-1",460,5130,1.8999999999999999
"11483-1",460,7182,1.6299999999999999
"11484-1",460,4981,4.25
"11485-1",460,37521,1.6899999999999999
"11486-1",460,999,4
"11487-1",460,7244,2.4300000000000002
"11488-1",460,14553,2.0800000000000001
"11489-1",460,2502,5.0999999999999996
"11490-1",460,92692,1.4299999999999999
"11491-1",460,11212,3.5499999999999998
"11492-1",460,69779,1.6399999999999999
"11493-1",460,1721,3.0299999999999998
"11494-1",460,2099,2.6099999999999999
"11495-1",460,547,7.4400000000000004
"11496-1",460,8020,3.1899999999999999
"11497-1",460,2019,6.2199999999999998
"11498-1",460,10233,4.9199999999999999
"11499-1",460,1183,3.0099999999999998
"11500-1",460,31538,3.0099999999999998
"11501-1",461,10632,1.3700000000000001
"11502-1",461,11092,3.8900000000000001
"11503-1",461,54580,1.72
"11504-1",461,4130,1.6599999999999999
"11505-1",461,21880,1.5
"11506-1",461,6357,2.4900000000000002
"11507-1",461,1169,1.8999999999999999
"11508-1",461,67280,1.6299999999999999
"11509-1",461,946,4.25
"11510-1",461,21394,1.6899999999999999
"11511-1",461,13228,4
"11512-1",461,19385,2.4300000000000002
"11513-1",461,9490,2.0800000000000001
"11514-1",461,414,5.0999999999999996
"11515-1",461,22131,1.4299999999999999
"11516-1",461,3116,3.5499999999999998
"11517-1",461,3759,1.6399999999999999
"11518-1",461,8966,3.0299999999999998
"11519-1",461,7254,2.6099999999999999
"11520-1",461,6636,7.4400000000000004
"11521-1",461,2671,3.1899999999999999
"11522-1",461,2787,6.2199999999999998
"11523-1",461,8182,4.9199999999999999
"11524-1",461,24953,3.0099999999999998
"11525-1",461,2656,3.0099999999999998
"11526-1",462,30489,1.3700000000000001
"11527-1",462,2293,3.8900000000000001
"11528-1",462,2571,1.72
"11529-1",462,4412,1.6599999999999999
"11530-1",462,6180,1.5
"11531-1",462,2685,2.4900000000000002
"11532-1",462,14007,1.8999999999999999
"11533-1",462,10609,1.6299999999999999
"11534-1",462,3564,4.25
"11535-1",462,3502,1.6899999999999999
"11536-1",462,4002,4
"11537-1",462,6188,2.4300000000000002
"11538-1",462,3109,2.0800000000000001
"11539-1",462,1043,5.0999999999999996
"11540-1",462,17484,1.4299999999999999
"11541-1",462,925,3.5499999999999998
"11542-1",462,3313,1.6399999999999999
"11543-1",462,18632,3.0299999999999998
"11544-1",462,1367,2.6099999999999999
"11545-1",462,4894,7.4400000000000004
"11546-1",462,7749,3.1899999999999999
"11547-1",462,1132,6.2199999999999998
"11548-1",462,6959,4.9199999999999999
"11549-1",462,5536,3.0099999999999998
"11550-1",462,24190,3.0099999999999998
"11551-1",463,2343,1.3700000000000001
"11552-1",463,18555,3.8900000000000001
"11553-1",463,53669,1.72
"11554-1",463,10428,1.6599999999999999
"11555-1",463,6886,1.5
"11556-1",463,17568,2.4900000000000002
"11557-1",463,11729,1.8999999999999999
"11558-1",463,5569,1.6299999999999999
"11559-1",463,5063,4.25
"11560-1",463,9083,1.6899999999999999
"11561-1",463,1845,4
"11562-1",463,10296,2.4300000000000002
"11563-1",463,16159,2.0800000000000001
"11564-1",463,1913,5.0999999999999996
"11565-1",463,2411,1.4299999999999999
"11566-1",463,6563,3.5499999999999998
"11567-1",463,5619,1.6399999999999999
"11568-1",463,1481,3.0299999999999998
"11569-1",463,18172,2.6099999999999999
"11570-1",463,4606,7.4400000000000004
"11571-1",463,847,3.1899999999999999
"11572-1",463,8434,6.2199999999999998
"11573-1",463,2550,4.9199999999999999
"11574-1",463,4380,3.0099999999999998
"11575-1",463,3343,3.0099999999999998
"11576-1",464,15072,1.3700000000000001
"11577-1",464,3467,3.8900000000000001
"11578-1",464,47348,1.72
"11579-1",464,6305,1.6599999999999999
"11580-1",464,37638,1.5
"11581-1",464,13416,2.4900000000000002
"11582-1",464,138612,1.8999999999999999
"11583-1",464,33199,1.6299999999999999
"11584-1",464,1882,4.25
"11585-1",464,2885,1.6899999999999999
"11586-1",464,18882,4
"11587-1",464,15438,2.4300000000000002
"11588-1",464,37841,2.0800000000000001
"11589-1",464,1763,5.0999999999999996
"11590-1",464,6275,1.4299999999999999
"11591-1",464,9847,3.5499999999999998
"11592-1",464,23441,1.6399999999999999
"11593-1",464,4002,3.0299999999999998
"11594-1",464,15726,2.6099999999999999
"11595-1",464,4527,7.4400000000000004
"11596-1",464,1832,3.1899999999999999
"11597-1",464,1887,6.2199999999999998
"11598-1",464,321,4.9199999999999999
"11599-1",464,1661,3.0099999999999998
"11600-1",464,32291,3.0099999999999998
"11601-1",465,56168,1.3700000000000001
"11602-1",465,5349,3.8900000000000001
"11603-1",465,12122,1.72
"11604-1",465,18852,1.6599999999999999
"11605-1",465,101602,1.5
"11606-1",465,21173,2.4900000000000002
"11607-1",465,55722,1.8999999999999999
"11608-1",465,45585,1.6299999999999999
"11609-1",465,6120,4.25
"11610-1",465,85249,1.6899999999999999
"11611-1",465,4155,4
"11612-1",465,26198,2.4300000000000002
"11613-1",465,311615,2.0800000000000001
"11614-1",465,23648,5.0999999999999996
"11615-1",465,69830,1.4299999999999999
"11616-1",465,23807,3.5499999999999998
"11617-1",465,47334,1.6399999999999999
"11618-1",465,5982,3.0299999999999998
"11619-1",465,20331,2.6099999999999999
"11620-1",465,12149,7.4400000000000004
"11621-1",465,12501,3.1899999999999999
"11622-1",465,2375,6.2199999999999998
"11623-1",465,17751,4.9199999999999999
"11624-1",465,16508,3.0099999999999998
"11625-1",465,6431,3.0099999999999998
"11626-1",466,18734,1.3700000000000001
"11627-1",466,50244,3.8900000000000001
"11628-1",466,82746,1.72
"11629-1",466,84224,1.6599999999999999
"11630-1",466,58801,1.5
"11631-1",466,34993,2.4900000000000002
"11632-1",466,20249,1.8999999999999999
"11633-1",466,46587,1.6299999999999999
"11634-1",466,6598,4.25
"11635-1",466,50392,1.6899999999999999
"11636-1",466,7001,4
"11637-1",466,83728,2.4300000000000002
"11638-1",466,40287,2.0800000000000001
"11639-1",466,16043,5.0999999999999996
"11640-1",466,107525,1.4299999999999999
"11641-1",466,30306,3.5499999999999998
"11642-1",466,14234,1.6399999999999999
"11643-1",466,14618,3.0299999999999998
"11644-1",466,81150,2.6099999999999999
"11645-1",466,3133,7.4400000000000004
"11646-1",466,6899,3.1899999999999999
"11647-1",466,27704,6.2199999999999998
"11648-1",466,4730,4.9199999999999999
"11649-1",466,291720,3.0099999999999998
"11650-1",466,38592,3.0099999999999998
"11651-1",467,31454,1.3700000000000001
"11652-1",467,7971,3.8900000000000001
"11653-1",467,102335,1.72
